成交时间,成交价格,价格变动,成交量,成交金额,性质
14:51:54,18.55,0.01,361,669359,买盘
14:51:57,18.55,0.0,194,359681,买盘
14:52:00,18.54,-0.01,167,309602,卖盘
14:52:03,18.54,0.0,250,463513,买盘
14:52:06,18.54,0.0,557,1032781,买盘
14:52:09,18.54,0.0,267,495026,卖盘
14:52:12,18.54,0.0,367,680447,卖盘
14:52:15,18.54,0.0,151,279948,卖盘
14:52:18,18.54,0.0,476,882455,买盘
14:52:21,18.54,0.0,318,589547,买盘
14:52:24,18.54,0.0,438,812179,卖盘
14:52:27,18.54,0.0,344,637796,卖盘
14:52:30,18.54,0.0,314,582205,卖盘
14:52:33,18.55,0.01,324,600760,买盘
14:52:36,18.55,0.0,253,469159,买盘
14:52:39,18.55,0.0,359,665662,买盘
14:52:42,18.54,-0.01,339,628619,卖盘
14:52:45,18.55,0.01,423,784326,买盘
14:52:48,18.55,0.0,1148,2129452,买盘
14:52:51,18.55,0.0,470,871553,买盘
14:52:54,18.55,0.0,146,270804,买盘
14:52:57,18.54,-0.01,422,782713,卖盘
14:53:00,18.55,0.01,329,610280,买盘
14:53:03,18.55,0.0,500,927653,卖盘
14:53:06,18.55,0.0,264,489755,卖盘
14:53:09,18.55,0.0,342,634495,卖盘
14:53:12,18.54,-0.01,152,281925,卖盘
14:53:15,18.55,0.01,158,293054,买盘
14:53:18,18.54,-0.01,473,877296,卖盘
14:53:21,18.55,0.01,553,1025353,买盘
14:53:24,18.55,0.0,256,474690,买盘
14:53:27,18.54,-0.01,1276,2365148,卖盘
14:53:30,18.54,0.0,392,726707,买盘
14:53:33,18.54,0.0,235,435626,买盘
14:53:36,18.54,0.0,353,654354,买盘
14:53:39,18.54,0.0,181,335524,买盘
14:53:42,18.53,-0.01,407,754505,卖盘
14:53:45,18.54,0.01,284,526459,买盘
14:53:48,18.53,-0.01,306,567129,卖盘
14:53:51,18.53,0.0,509,943334,卖盘
14:53:54,18.54,0.01,258,477334,买盘
14:53:57,18.53,-0.01,412,763606,卖盘
14:54:00,18.54,0.01,421,780303,买盘
14:54:03,18.53,-0.01,162,300234,卖盘
14:54:06,18.54,0.01,482,893283,买盘
14:54:09,18.54,0.0,296,548607,买盘
14:54:12,18.54,0.0,606,1123392,买盘
14:54:15,18.54,0.0,898,1664171,买盘
14:54:18,18.53,-0.01,499,924965,卖盘
14:54:21,18.53,0.0,727,1347290,卖盘
14:54:24,18.53,0.0,304,563376,卖盘
14:54:27,18.54,0.01,425,787611,买盘
14:54:30,18.53,-0.01,264,489299,卖盘
14:54:33,18.54,0.01,408,756193,买盘
14:54:36,18.53,-0.01,434,804369,卖盘
14:54:39,18.54,0.01,126,233547,买盘
14:54:42,18.53,-0.01,1682,3117126,卖盘
14:54:45,18.54,0.01,866,1604975,买盘
14:54:48,18.54,0.0,282,522729,买盘
14:54:51,18.53,-0.01,351,650552,卖盘
14:54:54,18.54,0.01,512,948944,买盘
14:54:57,18.54,0.0,632,1171283,买盘
14:55:00,18.54,0.0,296,549142,买盘
14:55:03,18.53,-0.01,805,1491988,卖盘
14:55:06,18.54,0.01,954,1767365,买盘
14:55:09,18.54,0.0,214,397264,买盘
14:55:12,18.54,0.0,170,315179,卖盘
14:55:15,18.54,0.0,485,899216,卖盘
14:55:18,18.54,0.0,288,533437,卖盘
14:55:21,18.54,0.0,302,559792,买盘
14:55:24,18.53,-0.01,223,413409,卖盘
14:55:27,18.53,0.0,240,444867,卖盘
14:55:30,18.54,0.01,317,587507,买盘
14:55:33,18.54,0.0,575,1065963,买盘
14:55:36,18.54,0.0,266,493025,买盘
14:55:39,18.54,0.0,727,1347096,买盘
14:55:42,18.54,0.0,270,500612,卖盘
14:55:45,18.54,0.0,287,532221,卖盘
14:55:48,18.55,0.01,231,428312,买盘
14:55:51,18.55,0.0,264,490005,买盘
14:55:54,18.55,0.0,375,695470,买盘
14:55:57,18.55,0.0,1279,2372443,买盘
14:56:00,18.55,0.0,517,958971,买盘
14:56:03,18.55,0.0,326,604591,买盘
14:56:06,18.55,0.0,468,868018,买盘
14:56:09,18.55,0.0,567,1051644,买盘
14:56:12,18.55,0.0,452,838007,买盘
14:56:15,18.55,0.0,1046,1940820,卖盘
14:56:18,18.55,0.0,235,435991,卖盘
14:56:21,18.56,0.01,444,823283,买盘
14:56:24,18.55,-0.01,433,803527,卖盘
14:56:27,18.56,0.01,371,688322,买盘
14:56:30,18.56,0.0,380,705101,买盘
14:56:33,18.56,0.0,1039,1927889,买盘
14:56:36,18.56,0.0,556,1031838,买盘
14:56:39,18.56,0.0,1040,1930180,买盘
14:56:42,18.56,0.0,153,284024,卖盘
14:56:45,18.57,0.01,466,864960,买盘
14:56:48,18.57,0.0,153,284050,买盘
14:56:51,18.57,0.0,194,360158,买盘
14:56:54,18.58,0.01,255,473525,买盘
14:56:57,18.57,-0.01,296,549672,卖盘
14:57:00,18.58,0.01,197,365940,买盘
15:00:00,18.58,0.0,11723,21781334,买盘
